area,room,parking,warehouse,elevator,address,price(usd)
138,3,True,True,True,Jordan,316666.67
135,3,True,True,True,Azarbaijan,114666.67
71,1,False,True,True,Pardis,18000.0
175,3,True,True,True,Kook,350000.0
145,3,True,True,True,Shahrake Gharb,350000.0
285,4,True,True,True,Shahrake Gharb,950000.0
125,3,True,True,True,Shahrake Gharb,375000.0
115,2,True,True,True,Shahrake Gharb,400000.0
59,1,True,True,True,Andisheh,23600.0
89,3,True,True,True,Parand,14333.33
65,1,True,True,True,Parand,11333.33
78,2,True,True,True,Parand,16000.0
82,2,True,True,True,Central Janatabad,100000.0
125,2,False,True,False,Gheitarieh,51666.67
60,2,False,True,True,Vahidieh,42666.67
57,2,False,True,False,Salsabil,40000.0
66,2,False,True,False,Afsarieh,37333.33
80,2,True,True,True,West Ferdows Boulevard,100000.0
46,1,True,True,True,Shahran,56666.67
80,2,True,True,True,East Ferdows Boulevard,100000.0
73,2,True,True,True,Southern Janatabad,102000.0
115,2,False,False,False,Northern Janatabad,172500.0
65,2,True,True,False,West Pars,65000.0
72,2,True,True,True,Southern Janatabad,85000.0
80,2,True,True,True,Southern Janatabad,100000.0
80,2,True,True,True,Central Janatabad,100000.0
97,2,True,True,True,Narmak,133333.33
150,3,True,True,True,Niavaran,366666.67
175,3,True,True,True,ShahrAra,260000.0
74,1,False,True,True,Parand,16000.0
157,3,True,True,True,Marzdaran,340000.0
92,2,True,True,True,Feiz Garden,111666.67
190,3,True,True,True,Pasdaran,411666.67
110,2,True,True,True,Pasdaran,293333.33
50,1,False,True,False,Pirouzi,36666.67
197,3,True,True,True,Marzdaran,518766.67
107,2,True,True,True,Chidz,286666.67
78,2,True,True,True,Farmanieh,240000.0
46,1,True,True,True,Central Janatabad,65000.0
112,2,True,True,True,Mahmoudieh,280000.0
60,1,False,True,False,Tehran Now,50000.0
120,2,True,True,True,Niavaran,300000.0
115,2,True,True,True,Ghoba,271666.67
95,2,True,True,True,Southern Janatabad,110000.0
92,2,True,True,True,Central Janatabad,113333.33
71,2,True,True,False,West Ferdows Boulevard,66666.67
95,2,True,True,True,Damavand,58333.33
40,1,False,True,False,Salsabil,21000.0
52,1,True,True,True,Punak,78666.67
84,2,True,True,True,Salsabil,63333.33
80,2,True,True,True,Amirieh,60000.0
58,1,False,True,False,Salsabil,23833.33
68,2,True,True,True,Shahran,75666.67
90,2,True,True,True,Southern Janatabad,111666.67
65,1,False,True,False,Republic,46666.67
200,2,False,False,False,Rudhen,95000.0
72,2,True,True,True,Amirieh,55666.67
80,2,True,True,True,Qasr-od-Dasht,60000.0
71,2,True,True,True,Amirieh,55000.0
86,2,True,True,True,Amirieh,66000.0
75,2,False,True,True,Parand,11500.0
54,1,True,True,True,West Ferdows Boulevard,750000.0
60,1,True,True,True,Shahr-e-Ziba,65333.33
105,3,True,True,True,East Ferdows Boulevard,194333.33
72,2,True,True,True,Abazar,111666.67
186,3,True,True,True,Pasdaran,310000.0
110,2,True,True,True,Heravi,201666.67
84,2,True,True,True,Islamshahr,28500.0
53,1,False,False,False,Kahrizak,15000.0
63,3,False,True,False,Javadiyeh,48333.33
53,1,False,True,False,Shahran,49000.0
105,2,True,True,True,Southern Janatabad,116666.67
100,2,True,True,True,Saadat Abad,151666.67
93,2,True,True,True,Saadat Abad,130000.0
83,3,False,False,False,Atabak,42883.33
100,2,True,True,True,Saadat Abad,149333.33
80,2,False,False,False,Damavand,25000.0
90,2,True,True,True,Saadat Abad,175000.0
73,2,True,True,True,Central Janatabad,63333.33
82,2,True,True,True,Shahran,120000.0
148,3,True,True,True,Yousef Abad,271333.33
90,2,True,False,True,Shahran,105000.0
112,2,True,True,True,Darabad,233333.33
45,1,False,False,True,Si Metri Ji,296666.67
70,2,True,True,False,Narmak,61666.67
107,2,True,True,True,Mirdamad,253233.33
37,1,True,True,True,Tehransar,39333.33
65,1,True,True,True,Jeyhoon,57500.0
66,2,False,True,False,Yakhchiabad,33333.33
130,3,True,True,True,Persian Gulf Martyrs Lake,28833.33
63,3,True,True,False,Shoosh,40000.0
75,2,False,True,False,Shahrake Quds,16666.67
52,1,True,False,False,Jeyhoon,40000.0
86,3,False,True,True,Parand,9166.67
58,1,False,False,True,Parand,8200.0
76,2,True,True,True,West Ferdows Boulevard,86666.67
140,3,True,True,True,Daryan No,210000.0
74,2,False,False,True,Parand,10433.33
186,3,True,True,True,Velenjak,500000.0
140,3,True,True,True,Mehran,280000.0
114,2,True,True,True,Persian Gulf Martyrs Lake,133333.33
51,1,False,False,True,Ostad Moein,36666.67
180,3,True,True,True,Kamranieh,466666.67
70,1,True,True,True,Punak,116666.67
120,3,True,True,True,Sattarkhan,180000.0
137,3,True,True,True,Punak,228333.33
92,2,True,True,True,Shahran,107333.33
45,1,True,True,False,West Ferdows Boulevard,55000.0
68,2,False,True,True,Waterfall,33333.33
85,2,False,True,True,Central Janatabad,106666.67
118,2,True,True,True,Mehran,236000.0
180,3,True,True,False,Marzdaran,360000.0
60,1,True,True,False,West Ferdows Boulevard,62000.0
80,2,False,True,True,Shahryar,13666.67
86,2,False,True,False,Vahidiyeh,17333.33
123,3,True,True,True,Velenjak,416666.67
148,3,True,True,True,Daryan No,200000.0
58,1,False,False,True,Parand,10833.33
60,1,True,True,True,West Ferdows Boulevard,65000.0
133,3,True,False,True,Shahrake Gharb,333333.33
94,2,False,True,True,Damavand,19833.33
68,2,False,True,True,Beryanak,41933.33
61,2,False,True,False,Andisheh,15333.33
75,2,True,True,True,West Ferdows Boulevard,88333.33
81,2,True,True,True,West Ferdows Boulevard,148500.0
74,2,True,True,True,Mehran,135666.67
97,2,True,True,True,Shahran,90000.0
94,2,True,True,True,Niavaran,281666.67
113,3,True,True,True,Ostad Moein,105666.67
63,1,True,True,False,Feiz Garden,63000.0
86,2,True,True,True,Southern Janatabad,116666.67
83,2,True,True,True,Niavaran,226666.67
105,2,True,True,True,Dorous,186666.67
82,2,False,True,True,Parand,12000.0
